method,frame,mAP,recall,iou,accuracy
FoodLMM,478,100.0000,73.7137,73.7137,99.1049
FoodLMM,479,99.9036,92.9362,92.8529,99.7577
FoodLMM,480,99.1440,95.0421,94.2686,99.8064
FoodLMM,481,99.6639,93.4647,93.1710,99.7736
FoodLMM,482,99.7398,86.7054,86.5097,99.5590
FoodLMM,483,99.7636,92.7943,92.5908,99.7606
FoodLMM,484,0.0000,0.0000,0.0000,96.8228
FoodLMM,485,99.3898,94.7505,94.2024,99.8173
FoodLMM,486,99.9426,74.4101,74.3783,99.2189
FoodLMM,487,99.5200,81.5846,81.2648,99.4398
FoodLMM,488,0.0000,0.0000,0.0000,97.1081
FoodLMM,489,0.0000,0.0000,0.0000,97.2135
FoodLMM,490,0.0000,0.0000,0.0000,97.2967
FoodLMM,491,0.0000,0.0000,0.0000,97.3520
FoodLMM,492,99.0250,95.1324,94.2496,99.8494
FoodLMM,493,99.6830,72.9487,72.7799,99.3193
FoodLMM,494,99.6781,95.6509,95.3563,99.8887
FoodLMM,495,99.7184,81.8693,81.6805,99.5748
FoodLMM,496,0.0000,0.0000,0.0000,97.7458
FoodLMM,497,0.0000,0.0000,0.0000,97.7993
FoodLMM,498,0.0000,0.0000,0.0000,97.8390
FoodLMM,499,0.0000,0.0000,0.0000,97.8427
FoodLMM,500,0.0000,0.0000,0.0000,97.8584
FoodLMM,501,0.0000,0.0000,0.0000,97.8712
FoodLMM,502,99.1934,96.5962,95.8433,99.9120
FoodLMM,503,0.0000,0.0000,0.0000,97.9012
FoodLMM,504,0.0000,0.0000,0.0000,97.8783
FoodLMM,505,99.9762,85.0784,85.0611,99.6800
FoodLMM,506,99.8263,91.7215,91.5754,99.8164
FoodLMM,507,0.0000,0.0000,0.0000,97.7863
FoodLMM,508,99.0961,88.5437,87.8343,99.7276
FoodLMM,509,99.6445,89.7406,89.4541,99.7658
FoodLMM,510,99.9449,70.7599,70.7323,99.3484
FoodLMM,511,99.6672,66.1684,66.0226,99.2419
FoodLMM,512,0.0000,0.0000,0.0000,97.7692
FoodLMM,513,0.0000,0.0000,0.0000,97.7784
FoodLMM,514,0.0000,0.0000,0.0000,97.7837
FoodLMM,515,0.0000,0.0000,0.0000,97.8035
FoodLMM,516,0.0000,0.0000,0.0000,97.8054
FoodLMM,517,0.0000,0.0000,0.0000,97.8249
FoodLMM,518,0.0000,0.0000,0.0000,97.8315
FoodLMM,519,87.9935,54.3458,50.5940,98.8569
FoodLMM,520,99.9778,91.6016,91.5829,99.8206
FoodLMM,521,0.0000,0.0000,0.0000,97.8919
FoodLMM,522,99.6423,97.4395,97.0998,99.9398
FoodLMM,523,0.0000,0.0000,0.0000,97.9812
FoodLMM,524,0.0000,0.0000,0.0000,98.0366
FoodLMM,525,99.7869,96.4308,96.2326,99.9284
FoodLMM,526,0.0000,0.0000,0.0000,98.1490
FoodLMM,527,98.9876,94.7815,93.8715,99.8892
FoodLMM,528,0.0000,0.0000,0.0000,98.2513
FoodLMM,529,0.0000,0.0000,0.0000,98.2873
FoodLMM,530,0.0000,0.0000,0.0000,98.3151
FoodLMM,531,0.0000,0.0000,0.0000,98.3330
FoodLMM,532,0.0000,0.0000,0.0000,98.3452
FoodLMM,533,0.0000,0.0000,0.0000,98.3409
FoodLMM,534,99.0978,94.8204,94.0089,99.8987
FoodLMM,535,98.2549,93.4065,91.8822,99.8597
FoodLMM,536,99.9475,94.5184,94.4715,99.9032
FoodLMM,537,0.0000,0.0000,0.0000,98.2005
FoodLMM,538,100.0000,91.0795,91.0795,99.8348
FoodLMM,539,0.0000,0.0000,0.0000,98.0988
FoodLMM,540,0.0000,0.0000,0.0000,98.0448
FoodLMM,541,0.0000,0.0000,0.0000,97.9964
FoodLMM,542,0.0000,0.0000,0.0000,97.9725
FoodLMM,543,99.9060,81.6867,81.6240,99.6192
FoodLMM,544,0.0000,0.0000,0.0000,97.8643
FoodLMM,545,100.0000,88.0853,88.0853,99.7357
FoodLMM,546,100.0000,32.9367,32.9367,98.4508
FoodLMM,547,100.0000,5.9736,5.9736,97.7296
FoodLMM,548,100.0000,19.8040,19.8040,97.9635
FoodLMM,549,0.0000,0.0000,0.0000,97.3322
FoodLMM,550,86.1314,29.0476,27.7497,97.8665
FoodLMM,551,100.0000,38.9638,38.9638,98.1797
FoodLMM,552,100.0000,18.6032,18.6032,97.4337
FoodLMM,553,0.0000,0.0000,0.0000,96.6878
FoodLMM,554,0.0000,0.0000,0.0000,96.5456
FoodLMM,555,100.0000,33.3807,33.3807,97.6272
FoodLMM,556,100.0000,7.3590,7.3590,96.5942
FoodLMM,557,100.0000,19.7796,19.7796,97.0192
FoodLMM,558,100.0000,35.0964,35.0964,97.5608
FoodLMM,559,100.0000,32.1841,32.1841,97.4332
FoodLMM,560,0.0000,0.0000,0.0000,96.1894
FoodLMM,561,0.0000,0.0000,0.0000,96.1714
FoodLMM,562,100.0000,23.1767,23.1767,97.0512
FoodLMM,563,0.0000,0.0000,0.0000,96.1496
FoodLMM,564,100.0000,47.5230,47.5230,97.9525
FoodLMM,565,0.0000,0.0000,0.0000,96.0483
FoodLMM,566,0.0000,0.0000,0.0000,95.9618
FoodLMM,567,0.0000,0.0000,0.0000,95.8880
FoodLMM,568,100.0000,62.7801,62.7801,98.4334
FoodLMM,569,0.0000,0.0000,0.0000,95.6978
FoodLMM,570,100.0000,55.1750,55.1750,98.0382
FoodLMM,571,0.0000,0.0000,0.0000,95.5670
FoodLMM,572,0.0000,0.0000,0.0000,95.5382
FoodLMM,573,0.0000,0.0000,0.0000,95.5291
FoodLMM,574,0.0000,0.0000,0.0000,95.5861
FoodLMM,575,0.0000,0.0000,0.0000,95.6535
FoodLMM,576,0.0000,0.0000,0.0000,95.6982
FoodLMM,577,0.0000,0.0000,0.0000,95.7380
FoodLMM,578,0.0000,0.0000,0.0000,95.7695
FoodLMM,579,0.0000,0.0000,0.0000,95.7996
FoodLMM,580,0.0000,0.0000,0.0000,95.7886
FoodLMM,581,0.0000,0.0000,0.0000,95.7802
FoodLMM,582,0.0000,0.0000,0.0000,95.7687
FoodLMM,583,0.0000,0.0000,0.0000,95.7345
FoodLMM,584,0.0000,0.0000,0.0000,95.6246
FoodLMM,585,0.0000,0.0000,0.0000,95.7183
FoodLMM,586,0.0000,0.0000,0.0000,95.8278
FoodLMM,587,0.0000,0.0000,0.0000,95.8954
FoodLMM,588,0.0000,0.0000,0.0000,95.9688
FoodLMM,589,0.0000,0.0000,0.0000,96.0655
FoodLMM,590,0.0000,0.0000,0.0000,96.1356
FoodLMM,591,0.0000,0.0000,0.0000,96.2348
FoodLMM,592,0.0000,0.0000,0.0000,96.2480
FoodLMM,593,100.0000,62.3460,62.3460,98.5942
FoodLMM,594,0.0000,0.0000,0.0000,96.2694
FoodLMM,595,0.0000,0.0000,0.0000,96.2462
FoodLMM,596,0.0000,0.0000,0.0000,96.1921
FoodLMM,597,0.0000,0.0000,0.0000,96.1846
FoodLMM,598,0.0000,0.0000,0.0000,96.1140
FoodLMM,599,0.0000,0.0000,0.0000,96.0509
FoodLMM,600,0.0000,0.0000,0.0000,96.0001
FoodLMM,601,0.0000,0.0000,0.0000,95.8704
FoodLMM,602,0.0000,0.0000,0.0000,95.8388
FoodLMM,603,0.0000,0.0000,0.0000,95.7685
FoodLMM,604,100.0000,50.9170,50.9170,97.8860
FoodLMM,605,0.0000,0.0000,0.0000,95.5245
FoodLMM,606,0.0000,0.0000,0.0000,95.5119
FoodLMM,607,0.0000,0.0000,0.0000,95.6032
FoodLMM,608,0.0000,0.0000,0.0000,95.7296
FoodLMM,609,100.0000,52.2787,52.2787,98.0185
FoodLMM,610,0.0000,0.0000,0.0000,95.9592
FoodLMM,611,0.0000,0.0000,0.0000,96.0454
FoodLMM,612,0.0000,0.0000,0.0000,96.0893
FoodLMM,613,0.0000,0.0000,0.0000,96.1026
FoodLMM,614,0.0000,0.0000,0.0000,96.1073
FoodLMM,615,0.0000,0.0000,0.0000,96.1470
FoodLMM,616,0.0000,0.0000,0.0000,96.1759
FoodLMM,617,0.0000,0.0000,0.0000,96.1542
FoodLMM,618,0.0000,0.0000,0.0000,96.1357
FoodLMM,619,99.9691,60.5821,60.5707,98.4787
FoodLMM,620,100.0000,60.5479,60.5479,98.4664
FoodLMM,621,99.8314,61.3141,61.2506,98.4822
FoodLMM,622,100.0000,58.9275,58.9275,98.3666
FoodLMM,623,100.0000,59.6161,59.6161,98.3562
FoodLMM,624,0.0000,0.0000,0.0000,95.8728
FoodLMM,625,0.0000,0.0000,0.0000,95.8296
FoodLMM,626,100.0000,51.0946,51.0946,97.9348
FoodLMM,627,100.0000,59.2505,59.2505,98.2490
FoodLMM,628,100.0000,51.9302,51.9302,97.8905
FoodLMM,629,100.0000,49.5845,49.5845,97.7532
FoodLMM,630,100.0000,52.1980,52.1980,97.8242
FoodLMM,631,0.0000,0.0000,0.0000,95.4455
FoodLMM,632,100.0000,48.6417,48.6417,97.6916
FoodLMM,633,100.0000,49.9624,49.9624,97.7866
FoodLMM,634,100.0000,49.4814,49.4814,97.7946
FoodLMM,635,100.0000,55.3645,55.3645,98.0655
FoodLMM,636,100.0000,57.3430,57.3430,98.1762
FoodLMM,637,0.0000,0.0000,0.0000,95.7846
FoodLMM,638,100.0000,57.8727,57.8727,98.2391
FoodLMM,639,100.0000,58.8682,58.8682,98.2828
FoodLMM,640,100.0000,56.1125,56.1125,98.1505
FoodLMM,641,100.0000,54.8926,54.8926,98.0773
FoodLMM,642,100.0000,54.3283,54.3283,98.0085
FoodLMM,643,0.0000,0.0000,0.0000,95.5505
FoodLMM,644,0.0000,0.0000,0.0000,95.4727
FoodLMM,645,100.0000,47.6663,47.6663,97.6040
FoodLMM,646,100.0000,28.1839,28.1839,96.6681
FoodLMM,647,100.0000,41.2392,41.2392,97.2504
FoodLMM,648,100.0000,28.7017,28.7017,96.6526
FoodLMM,649,100.0000,22.2535,22.2535,96.3673
FoodLMM,650,100.0000,30.3046,30.3046,96.7396
FoodLMM,651,100.0000,36.1123,36.1123,97.0110
FoodLMM,652,0.0000,0.0000,0.0000,95.3138
FoodLMM,653,99.9927,84.0063,84.0011,99.2478
FoodLMM,654,99.5968,98.0858,97.6978,99.8922
FoodLMM,655,0.0000,0.0000,0.0000,95.3422
FoodLMM,656,0.0000,0.0000,0.0000,95.3462
FoodLMM,657,0.0000,0.0000,0.0000,95.3605
FoodLMM,658,0.0000,0.0000,0.0000,95.3740
FoodLMM,659,0.0000,0.0000,0.0000,95.3582
FoodLMM,660,99.6374,96.3184,95.9820,99.8152
FoodLMM,661,98.9938,98.8359,97.8529,99.9016
FoodLMM,662,0.0000,0.0000,0.0000,95.5272
FoodLMM,663,0.0000,0.0000,0.0000,95.6422
FoodLMM,664,0.0000,0.0000,0.0000,95.7279
FoodLMM,665,0.0000,0.0000,0.0000,95.7930
FoodLMM,666,0.0000,0.0000,0.0000,95.8128
FoodLMM,667,0.0000,0.0000,0.0000,95.8782
FoodLMM,668,0.0000,0.0000,0.0000,95.8737
FoodLMM,669,100.0000,53.6998,53.6998,98.0673
FoodLMM,670,0.0000,0.0000,0.0000,95.7480
FoodLMM,671,0.0000,0.0000,0.0000,95.6878
FoodLMM,672,100.0000,52.5552,52.5552,97.9235
FoodLMM,673,100.0000,50.5221,50.5221,97.8064
FoodLMM,674,0.0000,0.0000,0.0000,95.5352
FoodLMM,675,100.0000,47.3032,47.3032,97.6451
FoodLMM,676,100.0000,21.7081,21.7081,96.5239
FoodLMM,677,98.9155,96.6425,95.6292,99.8106
FoodLMM,678,0.0000,0.0000,0.0000,95.7773
FoodLMM,679,99.8976,71.8934,71.8405,98.8385
FoodLMM,680,99.9936,55.1432,55.1413,98.1740
FoodLMM,681,99.9817,78.9930,78.9816,99.1580
FoodLMM,682,0.0000,0.0000,0.0000,96.0302
FoodLMM,683,0.0000,0.0000,0.0000,96.0143
FoodLMM,684,99.9765,91.9698,91.9499,99.6772
FoodLMM,685,99.4893,96.6562,96.1790,99.8455
FoodLMM,686,100.0000,58.4856,58.4856,98.3034
FoodLMM,687,0.0000,0.0000,0.0000,95.8631
FoodLMM,688,0.0000,0.0000,0.0000,95.7983
FoodLMM,689,0.0000,0.0000,0.0000,95.7192
FoodLMM,690,0.0000,0.0000,0.0000,95.7099
FoodLMM,691,0.0000,0.0000,0.0000,95.6596
FoodLMM,692,0.0000,0.0000,0.0000,95.6205
FoodLMM,693,0.0000,0.0000,0.0000,95.6004
FoodLMM,694,99.9829,57.0453,57.0397,98.0885
FoodLMM,695,0.0000,0.0000,0.0000,95.5359
FoodLMM,696,0.0000,0.0000,0.0000,95.5200
FoodLMM,697,0.0000,0.0000,0.0000,95.5132
FoodLMM,698,0.0000,0.0000,0.0000,95.5291
FoodLMM,699,0.0000,0.0000,0.0000,95.5094
FoodLMM,700,0.0000,0.0000,0.0000,95.4376
FoodLMM,701,99.9831,56.2348,56.2295,97.9964
FoodLMM,702,0.0000,0.0000,0.0000,95.3458
FoodLMM,703,0.0000,0.0000,0.0000,95.3045
FoodLMM,704,0.0000,0.0000,0.0000,95.3261
FoodLMM,705,0.0000,0.0000,0.0000,95.3911
FoodLMM,706,100.0000,49.1424,49.1424,97.6535
FoodLMM,707,0.0000,0.0000,0.0000,95.4210
FoodLMM,708,0.0000,0.0000,0.0000,95.5276
FoodLMM,709,0.0000,0.0000,0.0000,95.6026
FoodLMM,710,0.0000,0.0000,0.0000,95.7093
FoodLMM,711,0.0000,0.0000,0.0000,95.6558
FoodLMM,712,0.0000,0.0000,0.0000,95.7347
FoodLMM,713,0.0000,0.0000,0.0000,95.6814
FoodLMM,714,100.0000,42.0533,42.0533,97.4686
FoodLMM,715,0.0000,0.0000,0.0000,95.5735
FoodLMM,716,0.0000,0.0000,0.0000,95.5023
FoodLMM,717,100.0000,43.8057,43.8057,97.4459
FoodLMM,718,0.0000,0.0000,0.0000,95.3971
FoodLMM,719,100.0000,34.9047,34.9047,96.9573
FoodLMM,720,100.0000,36.4189,36.4189,96.9910
FoodLMM,721,100.0000,28.3912,28.3912,96.4944
FoodLMM,722,100.0000,37.2332,37.2332,96.9411
FoodLMM,723,100.0000,10.9999,10.9999,95.7017
FoodLMM,724,0.0000,0.0000,0.0000,95.1722
FoodLMM,725,0.0000,0.0000,0.0000,95.2707
FoodLMM,726,0.0000,0.0000,0.0000,95.3579
FoodLMM,727,0.0000,0.0000,0.0000,95.4093
FoodLMM,728,100.0000,30.1666,30.1666,96.8106
FoodLMM,729,0.0000,0.0000,0.0000,95.3915
FoodLMM,730,100.0000,34.0501,34.0501,96.9470
FoodLMM,731,0.0000,0.0000,0.0000,95.3475
FoodLMM,732,0.0000,0.0000,0.0000,95.2812
FoodLMM,733,0.0000,0.0000,0.0000,95.1769
FoodLMM,734,0.0000,0.0000,0.0000,95.0122
FoodLMM,735,100.0000,51.9109,51.9109,97.5843
FoodLMM,736,0.0000,0.0000,0.0000,95.0383
FoodLMM,737,0.0000,0.0000,0.0000,95.0842
FoodLMM,738,0.0000,0.0000,0.0000,95.1583
FoodLMM,739,100.0000,56.6365,56.6365,97.9009
FoodLMM,740,0.0000,0.0000,0.0000,95.1458
FoodLMM,741,0.0000,0.0000,0.0000,95.0985
FoodLMM,742,0.0000,0.0000,0.0000,95.0234
FoodLMM,743,0.0000,0.0000,0.0000,94.9521
FoodLMM,744,0.0000,0.0000,0.0000,94.8795
FoodLMM,745,0.0000,0.0000,0.0000,94.8738
FoodLMM,746,0.0000,0.0000,0.0000,94.8343
FoodLMM,747,0.0000,0.0000,0.0000,94.6858
FoodLMM,748,100.0000,59.9073,59.9073,97.8466
FoodLMM,749,0.0000,0.0000,0.0000,94.4748
FoodLMM,750,100.0000,60.0491,60.0491,97.7626
FoodLMM,751,0.0000,0.0000,0.0000,94.3429
FoodLMM,752,0.0000,0.0000,0.0000,94.2826
FoodLMM,753,0.0000,0.0000,0.0000,94.2558
FoodLMM,754,0.0000,0.0000,0.0000,94.2659
FoodLMM,755,0.0000,0.0000,0.0000,94.3137
FoodLMM,756,0.0000,0.0000,0.0000,94.3895
FoodLMM,757,0.0000,0.0000,0.0000,94.4738
FoodLMM,758,100.0000,65.2350,65.2350,98.1005
FoodLMM,759,0.0000,0.0000,0.0000,94.5702
FoodLMM,760,100.0000,33.1647,33.1647,96.4060
FoodLMM,761,100.0000,60.2840,60.2840,97.8355
FoodLMM,762,0.0000,0.0000,0.0000,94.5447
FoodLMM,763,100.0000,41.1960,41.1960,96.7720
FoodLMM,764,0.0000,0.0000,0.0000,94.5064
FoodLMM,765,0.0000,0.0000,0.0000,94.5389
FoodLMM,766,0.0000,0.0000,0.0000,94.5843
FoodLMM,767,0.0000,0.0000,0.0000,94.6101
FoodLMM,768,100.0000,42.9799,42.9799,96.9482
FoodLMM,769,100.0000,51.7296,51.7296,97.4099
FoodLMM,770,0.0000,0.0000,0.0000,94.6777
FoodLMM,771,100.0000,48.9572,48.9572,97.3268
FoodLMM,772,100.0000,53.5466,53.5466,97.5858
FoodLMM,773,0.0000,0.0000,0.0000,94.8306
FoodLMM,774,0.0000,0.0000,0.0000,94.8558
FoodLMM,775,100.0000,58.5634,58.5634,97.8851
FoodLMM,776,0.0000,0.0000,0.0000,94.9171
FoodLMM,777,0.0000,0.0000,0.0000,94.9174
FoodLMM,778,0.0000,0.0000,0.0000,94.9203
FoodLMM,779,0.0000,0.0000,0.0000,94.9194
kMean++,0,81.5312,81.1398,68.5417,98.3503
kMean++,1,82.4436,81.3178,69.3148,98.3906
kMean++,2,82.4708,81.8167,69.6964,98.4102
kMean++,3,83.0841,81.7060,70.0525,98.4401
kMean++,4,81.5769,81.8102,69.0523,98.3678
kMean++,5,82.2636,81.2267,69.1215,98.3798
kMean++,6,81.9048,81.5152,69.0753,98.3796
kMean++,7,82.3663,81.3187,69.2608,98.3948
kMean++,8,82.4020,81.0728,69.1075,98.3911
kMean++,9,81.5626,80.9979,68.4626,98.3469
kMean++,10,81.7372,81.1205,68.6734,98.3536
kMean++,11,81.3329,81.0583,68.3436,98.3267
kMean++,12,82.4725,81.7381,69.6405,98.4078
kMean++,13,81.7587,81.9760,69.3010,98.3595
kMean++,14,83.0086,81.5767,69.9039,98.3681
kMean++,15,82.7855,82.3720,70.3262,98.3995
kMean++,16,81.8487,80.9157,68.6050,98.3222
kMean++,17,82.1575,81.6949,69.3847,98.3883
kMean++,18,82.0172,80.4817,68.4100,98.3458
kMean++,19,82.4928,81.1254,69.2096,98.3808
kMean++,20,82.0916,81.0804,68.8945,98.3490
kMean++,21,82.3096,81.2668,69.1831,98.3670
kMean++,22,82.7779,81.3646,69.5851,98.4058
kMean++,23,82.2274,81.0549,68.9716,98.3796
kMean++,24,81.9806,81.0251,68.7765,98.3699
kMean++,25,82.3345,80.9424,68.9653,98.3918
kMean++,26,81.5093,80.3694,67.9760,98.3274
kMean++,27,81.9446,80.2560,68.1966,98.3419
kMean++,28,81.8505,80.5745,68.3608,98.3491
kMean++,29,82.8113,80.8524,69.2335,98.3937
kMean++,30,82.9873,80.2200,68.8906,98.3655
kMean++,31,82.6100,79.9639,68.4429,98.3164
kMean++,32,82.6714,80.5103,68.8854,98.3174
kMean++,33,82.4457,79.5918,68.0582,98.2499
kMean++,34,83.7105,78.7434,68.2808,98.2572
kMean++,35,83.8175,78.4877,68.1592,98.2448
kMean++,36,82.6245,78.4360,67.3301,98.1644
kMean++,37,81.2444,78.3970,66.3828,98.0809
kMean++,38,79.1327,77.7569,64.5261,97.9261
kMean++,39,79.2812,77.2064,64.2441,97.8953
kMean++,40,79.5282,76.9677,64.2401,97.8957
kMean++,41,79.7324,77.4054,64.6791,97.9381
kMean++,42,78.3689,76.3154,63.0371,97.8430
kMean++,43,78.6496,75.6098,62.7336,97.8446
kMean++,44,80.2410,76.1896,64.1535,97.9433
kMean++,45,80.1772,76.0842,64.0381,97.9560
kMean++,46,78.6036,76.9184,63.6017,97.9028
kMean++,47,78.7005,76.4802,63.3646,97.8866
kMean++,48,78.8783,76.0530,63.1852,97.8934
kMean++,49,79.9215,76.3341,64.0509,97.9673
kMean++,50,78.8690,75.7195,62.9489,97.8896
kMean++,51,35.8420,77.3833,32.4434,92.4219
kMean++,52,76.9980,75.4787,61.5910,97.7878
kMean++,53,76.1187,75.2348,60.8676,97.7279
kMean++,54,75.4825,74.6166,60.0602,97.6594
kMean++,55,33.2086,76.4113,30.1207,91.6270
kMean++,56,32.5627,75.9032,29.5119,91.3902
kMean++,57,32.6465,75.4669,29.5142,91.2740
kMean++,58,32.4707,74.9832,29.2969,91.0282
kMean++,59,32.1214,74.5888,28.9530,90.7099
kMean++,60,32.1219,74.2033,28.8951,90.5161
kMean++,61,32.0936,73.6295,28.7849,90.2649
kMean++,62,31.6331,72.4000,28.2290,89.8647
kMean++,63,31.0860,70.5521,27.5158,89.5250
kMean++,64,30.9507,70.2958,27.3710,89.1633
kMean++,65,30.7366,69.8615,27.1381,88.7937
kMean++,66,30.5612,69.2798,26.9140,88.4731
kMean++,67,30.1625,68.3527,26.4664,88.1147
kMean++,68,30.1713,68.2399,26.4562,87.9863
kMean++,69,29.9743,67.6564,26.2175,87.7536
kMean++,70,30.2189,67.5352,26.3859,87.6335
kMean++,71,30.6833,66.5055,26.5764,87.6264
kMean++,72,31.2487,66.2178,26.9520,87.5056
kMean++,73,31.5418,65.8859,27.1137,87.3420
kMean++,74,31.5536,65.2023,27.0059,87.2433
kMean++,75,31.5720,64.6322,26.9209,87.3944
kMean++,76,31.7252,63.5255,26.8367,87.7189
kMean++,77,31.9439,62.1632,26.7440,88.1042
kMean++,78,31.4851,60.6251,26.1398,88.2010
kMean++,79,30.6672,59.1576,25.3087,88.0543
kMean++,80,30.7524,59.0529,25.3474,88.3416
kMean++,81,30.7920,58.6404,25.2979,88.5981
kMean++,82,30.9628,58.2301,25.3356,88.8566
kMean++,83,30.4720,57.3512,24.8426,88.8799
kMean++,84,30.0168,55.9437,24.2779,88.8002
kMean++,85,30.1507,55.3394,24.2500,88.8429
kMean++,86,30.1899,55.0295,24.2155,88.8115
kMean++,87,30.5042,54.7013,24.3526,88.9615
kMean++,88,29.9703,53.6680,23.8099,89.0062
kMean++,89,29.4888,52.8157,23.3400,89.0812
kMean++,90,29.8370,52.2371,23.4417,89.4251
kMean++,91,30.8155,52.3720,24.0701,89.9235
kMean++,92,32.0910,52.3335,24.8326,90.5320
kMean++,93,33.2090,51.9007,25.3937,91.1095
kMean++,94,35.6058,52.2619,26.8675,91.9065
kMean++,95,37.7551,52.3225,28.0909,92.5992
kMean++,96,39.0687,51.4972,28.5597,93.1040
kMean++,97,40.4646,51.2633,29.2226,93.5301
kMean++,98,40.0670,50.4385,28.7486,93.6078
kMean++,99,40.8856,50.3462,29.1367,93.8853
kMean++,100,42.5407,50.1493,29.8977,94.2474
kMean++,101,42.4755,49.3991,29.5978,94.4130
kMean++,102,41.7682,48.9368,29.0899,94.5136
kMean++,103,41.3453,48.4935,28.7292,94.6393
kMean++,104,39.7770,47.7528,27.7152,94.5875
kMean++,105,37.0711,47.0307,26.1521,94.4125
kMean++,106,35.0313,45.8658,24.7840,94.3325
kMean++,107,32.8466,45.3802,23.5402,94.1862
kMean++,108,30.8903,44.5492,22.3116,94.0486
kMean++,109,28.8043,43.9730,21.0711,93.8615
kMean++,110,27.4473,43.4952,20.2329,93.7567
kMean++,111,26.5893,42.8848,19.6358,93.7046
kMean++,112,26.6293,42.4384,19.5633,93.8338
kMean++,113,26.5426,42.1545,19.4562,93.8760
kMean++,114,27.2002,41.6299,19.6906,94.0438
kMean++,115,27.7077,41.1600,19.8466,94.1495
kMean++,116,27.5888,40.9212,19.7302,94.1382
kMean++,117,26.2391,39.7287,18.7682,93.9304
kMean++,118,24.8194,39.4578,17.9744,93.5813
kMean++,119,23.6365,39.3006,17.3153,93.2993
kMean++,120,21.2705,38.1732,15.8203,92.7645
kMean++,121,19.4930,37.1701,14.6619,92.3397
kMean++,122,18.4632,37.2129,14.0777,91.9734
kMean++,123,18.3690,36.4355,13.9110,91.9554
kMean++,124,18.2829,35.7762,13.7651,91.9515
kMean++,125,17.7943,35.1104,13.3906,91.7729
kMean++,126,17.5787,34.6502,13.2019,91.7655
kMean++,127,17.4039,33.5090,12.9364,91.8902
kMean++,128,17.2129,33.0293,12.7596,91.8689
kMean++,129,16.9986,32.2912,12.5319,91.9065
kMean++,130,16.6110,31.6213,12.2212,91.8365
kMean++,131,16.0353,31.2613,11.8553,91.6581
kMean++,132,16.0206,30.7130,11.7676,91.7059
kMean++,133,16.0441,29.4308,11.5867,91.9576
kMean++,134,16.2630,28.1110,11.4860,92.2302
kMean++,135,15.7224,26.9374,11.0221,92.2053
kMean++,136,15.6720,26.6311,10.9459,92.3032
kMean++,137,15.4141,25.7528,10.6716,92.4492
kMean++,138,16.6051,24.5734,10.9991,93.1551
kMean++,139,16.9619,23.3533,10.8961,93.5320
kMean++,140,17.1689,22.5854,10.8083,93.8300
kMean++,141,17.4586,21.6190,10.6913,94.1386
kMean++,142,18.2481,21.4586,10.9407,94.4036
kMean++,143,17.2962,20.7913,10.4261,94.3371
kMean++,144,15.8611,20.4565,9.8105,94.1120
kMean++,145,14.2412,19.7472,9.0205,93.8685
kMean++,146,13.3579,20.5697,8.8123,93.5462
kMean++,147,11.9014,19.6802,8.0105,93.2115
kMean++,148,11.3137,19.9493,7.7812,92.9889
kMean++,149,10.5667,19.4541,7.3508,92.7607
kMean++,150,10.5712,19.9853,7.4275,92.6612
kMean++,151,11.1060,20.0068,7.6909,92.8857
kMean++,152,12.4049,20.6023,8.3927,93.2807
kMean++,153,13.6198,21.0418,9.0133,93.5521
kMean++,154,15.8142,24.3754,10.6091,93.6489
kMean++,155,16.5132,26.6238,11.3484,93.3941
kMean++,156,17.5494,29.6114,12.3835,93.2134
kMean++,157,22.3960,41.5720,17.0342,93.3213
kMean++,158,24.3247,46.6529,19.0312,93.3037
kMean++,159,25.2840,51.0157,20.3448,93.1291
kMean++,160,27.3008,54.5837,22.2472,93.3044
kMean++,161,29.1478,57.1000,23.9114,93.5207
kMean++,162,28.3515,52.4402,22.5526,93.4657
kMean++,163,27.6175,48.7474,21.4028,93.3838
kMean++,164,27.0731,47.1073,20.7619,93.2742
kMean++,165,25.7168,44.0248,19.3800,93.0692
kMean++,166,24.8158,41.0958,18.3049,92.9968
kMean++,167,23.3246,38.5740,17.0075,92.8082
kMean++,168,22.0697,35.8609,15.8237,92.6732
kMean++,169,20.7071,34.2303,14.8134,92.4223
kMean++,170,19.6366,31.0750,13.6789,92.4414
kMean++,171,19.0590,30.5694,13.3012,92.3757
kMean++,172,18.2334,29.0524,12.6159,92.4332
kMean++,173,17.4999,27.4156,11.9590,92.5657
kMean++,174,15.5220,23.9479,10.3969,92.5214
kMean++,175,13.1380,20.0884,8.6285,92.4761
kMean++,176,10.9473,17.3314,7.1919,92.2520
kMean++,177,9.8674,15.4722,6.4113,92.3126
kMean++,178,10.4245,14.6398,6.4836,92.9385
kMean++,179,11.0334,14.1107,6.6006,93.3753
kMean++,180,12.1195,13.8686,6.9148,93.8203
kMean++,181,14.2023,13.6843,7.4914,94.3491
kMean++,182,15.6734,13.2873,7.7482,94.5998
kMean++,183,17.5719,13.3758,8.2189,94.7784
kMean++,184,16.6483,12.6080,7.7291,94.5284
kMean++,185,17.2223,12.7318,7.8984,94.3704
kMean++,186,17.3061,12.7402,7.9192,94.1341
kMean++,187,19.9803,14.2632,9.0777,94.1110
kMean++,188,22.5112,15.1646,9.9636,94.0253
kMean++,189,23.6459,14.9879,10.0999,93.8663
kMean++,190,28.5124,17.2424,12.0382,93.8686
kMean++,191,31.3036,17.3593,12.5705,93.8338
kMean++,192,32.4080,19.7186,13.9723,93.4591
